x1	x2	x3	x4	x5
2.783214064192454	13.828623364663372	11.925727847987215	1.3149021179554072	7.69981029340403
5.925944873446169	2.4459076868287095	2.1829602336811478	11.728373037840916	30.85557006146484
1.3284660345001786	1.4268917756259756	0.8048290401636319	1.4328784399955594	2.095598194898189
2.274769774676494	18.767553407890645	15.008509184373649	4.152815443187142	5.0509202972391725
1.2470508002197254	1.6138517104027998	10.850617870885126	2.839535621043597	5.111993882007644
3.3667728948379056	9.185503680037925	5.003634786061529	2.799574754800172	1.7311484241701103
2.3242101081966005	12.423644007643217	1.337644651828237	16.983416527146684	4.584851305593472
2.7536938061718965	16.23046680492391	4.423274987578128	1.2080065006722445	13.682084027017043
3.3363070084477737	7.03238683304929	5.913626774862786	3.941947530697197	5.664774341545525
2.5642166710130945	2.0431625536376443	88.27444028119379	15.163563539457492	2.5055085391335834
6.1077080643593575	3.133016764492316	4.248459227517396	1.1119815068143721	2.155887460603737
7.445068917705892	4.739573930899952	6.921022540548262	4.551217631221463	3.302180571489405
2.7800997040431836	3.423540787665549	7.782608409710724	4.158455788186312	3.5312854785236474
2.915897213170199	3.2190824122009274	3.2479985150932604	2.945544986222759	8.508023681488039
4.032043622952688	17.511611704466212	3.768861761507991	4.477873990152243	7.6552690418269265
3.8967790342677233	2.6818915448978387	4.24881736495982	4.644818033096034	2.9656748453713386
0.9443113894626041	4.082552127522045	4.812580569340369	2.337213150510187	4.0169008821030445
1.377737269025374	94.10018659817628	2.0073577901833777	2.220892626529832	5.380323073557916
2.091951152400754	6.578643076259999	1.1042054358887639	1.9367586961420866	2.0369046195030354
5.914125351187461	1.0671829900264123	1.735550453825917	2.526322605273569	2.980898622082039
3.225006518834748	8.12790052996445	8.07202913359709	3.9040372280911746	3.4873242192386003
5.476798069742553	4.177091162407131	1.680680238924547	2.2455038482043457	2.744353661566972
2.3982454847115733	3.871127053736185	1.0414525770729897	1.5911554725766286	3.150124120695423
4.478485716531939	2.037090302563933	2.7908989343543964	2.440576539803453	2.4023195069552052
19.407454496218545	7.621907733977659	13.63845380385425	26.001187527454185	8.235119045136026
2.5239410382007708	13.474132612403807	4.526917136847223	4.204871579709454	8.01738104611995
2.650325335879603	2.1908105389730332	14.572106592131965	4.810113930298019	7.729829441033474
6.637673038933331	1.8771256237842728	151.83988615936627	1.8453239606542569	2.543978410716651
2.0279320250843624	2.807547720783067	5.045022853884286	3.250515216304499	5.619897131648342
9.875172261461127	4.1363879650662785	2.049475189715971	7.738766050693841	2.0777618305505814
